-1.0,0.5425249225439743
-0.9,0.6240361316091277
-0.8,0.6993734181089453
-0.7000000000000001,0.7677682927316858
-0.6000000000000001,0.8285138592324196
-0.5000000000000001,0.8809649066779627
-0.40000000000000013,0.9245350039200531
-0.30000000000000016,0.9586888118812358
-0.20000000000000015,0.9797198336278742
-0.10000000000000014,0.9947716761189525
-1.3877787807814457E-16,1.0
0.09999999999999987,1.0
0.19999999999999987,0.9800671178830334
0.2999999999999999,0.9553427395442957
0.3999999999999999,0.9210969305971851
0.4999999999999999,0.8777239347058707
0.5999999999999999,0.8257747876994066
0.6999999999999998,0.7660060740983428
0.7999999999999998,0.6994651925260867
0.8999999999999998,0.6214916962192155
0.9999999999999998,0.539997427977414
